GenomeID	Sp	Guild	MEBS_SS	Comp_mean	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24-26	P27	P28	P29
GCF_000316515.1	Cyanobium gracile PCC 6307	NS	3.111	60.7	66.7	40	0	47.1	45	35	66.7	100	80	55	34.5	0	66.7	100	50	43.8	66.7	71.4	71.4	42.9	0	71.4	63.6	100	100	100	41.7
GCF_000007865.1	Mycobacterium avium subsp. paratuberculosis K-10	NS	3.084	70.9	77.8	30	50	70.6	60	45	77.8	100	100	70	37.9	0	100	100	57.1	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	41.7
GCF_000317125.1	Chroococcidiopsis thermalis PCC 7203	NS	3.077	65.2	77.8	40	0	58.8	45	40	66.7	100	100	70	37.9	0	100	100	50	43.8	75	85.7	71.4	42.9	0	71.4	72.7	100	100	100	41.7
GCF_000758705.1	Paenibacillus graminis	NS	3.058	72.8	77.8	40	100	64.7	55	35	77.8	100	100	65	37.9	100	100	100	57.1	50	75	85.7	71.4	57.1	0	57.1	63.6	100	100	100	41.7
GCF_000981585.1	Paenibacillus riograndensis SBR5	NS	3.058	72.8	77.8	40	100	64.7	55	35	77.8	100	100	65	37.9	100	100	100	57.1	50	75	85.7	71.4	57.1	0	57.1	63.6	100	100	100	41.7
GCF_000317515.1	Microcoleus sp. PCC 7113	NS	3.055	68	77.8	30	100	58.8	45	40	66.7	100	100	65	34.5	0	100	100	50	43.8	75	85.7	71.4	42.9	0	71.4	72.7	100	100	100	41.7
GCF_000316575.1	Calothrix sp. PCC 7507	NS	3.041	66.3	66.7	30	100	52.9	45	35	55.6	100	100	70	34.5	0	100	100	50	37.5	75	85.7	71.4	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000258405.1	Ignavibacterium album JCM 16511	NS	3.028	56.5	33.3	40	100	52.9	45	35	77.8	0	60	30	31	0	66.7	100	50	31.2	75	85.7	71.4	28.6	0	28.6	54.5	100	100	100	41.7
GCF_000284635.1	Helicobacter cinaedi PAGU611	NS	3.026	57.7	33.3	30	0	41.2	40	35	77.8	100	80	45	27.6	0	100	100	57.1	37.5	50	71.4	85.7	28.6	0	28.6	63.6	100	100	100	41.7
GCF_000012605.1	Thiomicrospira crunogena XCL-2	CLSB	2.984	63.6	55.6	60	100	52.9	45	40	66.7	100	80	60	41.4	0	66.7	100	50	43.8	50	42.9	71.4	57.1	0	57.1	63.6	100	100	100	41.7
GCF_000981785.1	Microcystis aeruginosa NIES-2549	NS	2.971	62.4	66.7	30	50	52.9	45	30	66.7	100	80	60	34.5	0	66.7	100	50	31.2	75	85.7	71.4	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000023385.1	Geobacillus sp. WCH70	NS	2.954	60.7	66.7	50	0	52.9	50	30	66.7	0	100	60	34.5	0	100	100	57.1	37.5	83.3	85.7	85.7	57.1	0	28.6	72.7	100	100	100	41.7
GCF_000758525.1	Paenibacillus sp. FSL H7-0357	NS	2.932	73.2	77.8	50	100	64.7	55	35	77.8	100	100	65	37.9	100	100	100	57.1	50	75	85.7	71.4	57.1	0	57.1	63.6	100	100	100	41.7
GCF_000758625.1	Paenibacillus sp. FSL R7-0273	NS	2.932	73.2	77.8	50	100	64.7	55	35	77.8	100	100	65	37.9	100	100	100	57.1	50	75	85.7	71.4	57.1	0	57.1	63.6	100	100	100	41.7
GCF_000317105.1	Oscillatoria acuminata PCC 6304	NS	2.92	65.5	66.7	40	100	52.9	45	35	66.7	100	100	65	34.5	0	100	100	50	43.8	58.3	57.1	71.4	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000169195.2	Bacillus coagulans 36D1	NS	2.895	68.4	66.7	40	0	64.7	55	35	77.8	100	100	65	34.5	100	66.7	100	64.3	43.8	83.3	85.7	85.7	57.1	0	42.9	72.7	100	100	100	41.7
GCF_000020025.1	Nostoc punctiforme PCC 73102	NS	2.892	69	88.9	30	100	58.8	45	40	66.7	100	100	65	37.9	0	100	100	50	43.8	75	85.7	71.4	42.9	0	85.7	72.7	100	100	100	41.7
GCF_000009865.1	Staphylococcus haemolyticus JCSC1435	NS	2.851	59.5	66.7	20	0	41.2	60	30	55.6	0	100	65	34.5	0	100	100	57.1	50	75	85.7	85.7	42.9	0	42.9	72.7	100	100	100	41.7
GCF_001402875.1	Blastochloris viridis	NS	2.849	61.5	44.4	60	0	52.9	45	30	44.4	100	80	65	44.8	0	66.7	100	57.1	25	91.7	100	85.7	42.9	0	42.9	63.6	100	100	100	41.7
GCF_000214825.1	Thioalkalimicrobium cyclicum ALM1	CLSB	2.848	57	55.6	60	100	47.1	45	30	55.6	0	60	60	41.4	0	66.7	100	50	37.5	33.3	28.6	71.4	57.1	0	57.1	54.5	100	100	100	41.7
GCF_001421015.1	Paenibacillus bovis	NS	2.837	68.5	77.8	30	0	52.9	55	40	66.7	100	100	65	41.4	100	100	100	57.1	50	75	71.4	71.4	57.1	0	71.4	63.6	100	100	100	41.7
GCF_000265425.1	Terriglobus roseus DSM 18391	NS	2.834	68.2	66.7	40	100	58.8	55	50	66.7	100	80	60	41.4	100	100	100	57.1	56.2	41.7	28.6	71.4	42.9	0	57.1	63.6	100	100	100	41.7
GCF_000009785.1	Geobacillus kaustophilus HTA426	NS	2.784	66.5	77.8	50	0	58.8	50	35	66.7	0	100	65	34.5	100	100	100	64.3	43.8	83.3	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000019965.1	Opitutus terrae PB90-1	NS	2.757	66.8	44.4	40	100	64.7	55	45	77.8	100	100	70	44.8	0	66.7	100	57.1	43.8	75	71.4	71.4	57.1	0	57.1	54.5	100	100	100	41.7
GCF_000010625.1	Microcystis aeruginosa NIES-843	NS	2.745	67.4	66.7	30	100	52.9	45	30	66.7	100	100	60	37.9	0	100	100	57.1	37.5	75	85.7	85.7	57.1	0	42.9	81.8	100	100	100	41.7
GCF_001273775.1	Nitrospira moscoviensis	NS	2.731	63.7	66.7	30	100	58.8	50	45	77.8	0	100	60	44.8	0	66.7	100	50	56.2	75	85.7	71.4	57.1	0	57.1	54.5	100	100	100	41.7
GCF_000300005.1	Alcanivorax dieselolei B5	NS	2.697	71.7	55.6	70	100	58.8	55	35	77.8	100	100	70	37.9	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	63.6	100	100	100	41.7
GCF_000145235.1	Micromonospora aurantiaca ATCC 27029	NS	2.676	72.9	88.9	40	100	58.8	60	45	66.7	100	100	55	48.3	0	100	100	57.1	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	41.7
GCF_000260965.1	Methylophaga frappieri	NS	2.643	60.3	44.4	50	100	52.9	45	30	66.7	100	80	60	37.9	0	33.3	100	50	31.2	41.7	42.9	71.4	57.1	0	57.1	54.5	100	100	100	41.7
GCF_000310065.1	Acidipropionibacterium acidipropionici ATCC 4875	NS	2.61	65.4	44.4	40	0	64.7	55	45	77.8	100	100	55	37.9	100	100	100	57.1	50	50	42.9	71.4	42.9	0	57.1	63.6	100	100	100	41.7
GCF_001305615.1	Confluentimicrobium sp. EMB200-NS6	NS	2.608	72	77.8	60	100	58.8	45	40	66.7	100	100	50	41.4	0	100	100	64.3	50	91.7	100	85.7	57.1	0	85.7	72.7	100	100	100	41.7
GCF_001028085.1	Geobacillus sp. 12AMOR1	NS	2.586	65.4	77.8	50	50	58.8	55	35	77.8	0	100	65	37.9	0	100	100	57.1	50	83.3	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000008425.1	Bacillus licheniformis DSM 13 = ATCC 14580	NS	2.58	70.6	77.8	50	0	58.8	55	40	77.8	100	100	65	41.4	100	100	100	71.4	50	75	85.7	85.7	57.1	0	42.9	72.7	100	100	100	41.7
GCF_001558435.1	Vibrio harveyi	NS	2.565	70.4	55.6	50	100	76.5	60	50	77.8	100	80	65	48.3	0	66.7	100	57.1	50	75	85.7	85.7	71.4	0	71.4	72.7	100	100	100	41.7
GCF_000214155.1	Mycobacterium sinense	NS	2.538	73	55.6	50	100	70.6	60	50	77.8	100	100	60	41.4	0	100	100	57.1	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	41.7
GCF_000165715.2	Rubinisphaera brasiliensis DSM 5305	NS	2.537	74.5	77.8	30	100	58.8	55	45	66.7	100	100	55	44.8	100	100	100	71.4	56.2	75	85.7	85.7	57.1	0	71.4	81.8	100	100	100	41.7
GCF_000590925.1	Roseibacterium elongatum DSM 19469	NS	2.504	66.4	77.8	60	0	52.9	45	35	66.7	100	80	50	55.2	0	66.7	100	64.3	37.5	91.7	100	85.7	57.1	0	85.7	72.7	100	100	100	41.7
GCF_000973705.1	Clostridium sporogenes	NS	2.495	58.5	22.2	20	0	47.1	45	35	33.3	100	80	45	31	0	66.7	100	57.1	31.2	83.3	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000092645.1	Thermobispora bispora DSM 43833	NS	2.493	69.2	44.4	50	100	58.8	45	45	55.6	100	100	55	31	0	100	100	57.1	43.8	91.7	100	85.7	57.1	0	71.4	72.7	100	100	100	41.7
GCF_001618885.1	Staphylococcus condimenti	NS	2.485	63.7	66.7	20	0	47.1	55	35	55.6	100	100	65	34.5	0	100	100	57.1	50	75	85.7	85.7	57.1	0	42.9	72.7	100	100	100	41.7
GCF_000183745.1	Oceanithermus profundus DSM 14977	NS	2.454	65	55.6	40	100	52.9	50	45	66.7	100	80	45	37.9	0	66.7	100	57.1	43.8	83.3	85.7	85.7	28.6	0	57.1	63.6	100	100	100	41.7
GCF_000015785.1	Bacillus velezensis FZB42	NS	2.433	74.3	77.8	50	100	58.8	55	40	77.8	100	100	65	41.4	100	100	100	64.3	50	75	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000093085.1	[Bacillus] selenitireducens MLS10	NS	2.432	64.1	44.4	50	0	58.8	50	50	77.8	100	100	40	34.5	0	100	100	57.1	50	75	85.7	85.7	28.6	0	57.1	72.7	100	100	100	41.7
GCF_000024685.1	Paenibacillus sp. Y412MC10	NS	2.429	73.5	77.8	50	100	58.8	55	35	77.8	100	100	65	37.9	100	100	100	57.1	50	75	85.7	71.4	57.1	0	71.4	63.6	100	100	100	41.7
GCF_000166055.1	Rhodomicrobium vannielii ATCC 17100	NS	2.418	72.5	44.4	40	100	52.9	65	35	55.6	100	80	55	55.2	100	66.7	100	71.4	43.8	100	100	85.7	71.4	0	57.1	81.8	100	100	100	41.7
GCF_000235585.1	Paenibacillus terrae HPL-003	NS	2.383	67.5	66.7	30	0	47.1	55	35	55.6	100	100	60	34.5	100	100	100	64.3	50	83.3	85.7	71.4	57.1	0	57.1	63.6	100	100	100	41.7
GCF_000940995.1	Photobacterium gaetbulicola Gung47	NS	2.354	70.2	55.6	50	100	76.5	60	50	77.8	100	80	65	48.3	0	66.7	100	64.3	43.8	83.3	85.7	85.7	71.4	0	57.1	72.7	100	100	100	41.7
GCF_000179915.2	Terriglobus saanensis SP1PR4	NS	2.352	66.4	55.6	30	100	58.8	55	50	66.7	100	60	55	44.8	0	100	100	57.1	50	66.7	71.4	71.4	57.1	0	71.4	63.6	100	100	100	41.7
GCF_000165925.1	Bacillus atrophaeus 1942	NS	2.348	70.3	77.8	50	0	58.8	55	40	77.8	100	100	65	37.9	100	100	100	64.3	50	75	85.7	85.7	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000009405.1	Staphylococcus carnosus subsp. carnosus TM300	NS	2.341	63.9	66.7	20	0	47.1	55	35	55.6	100	100	65	34.5	0	100	100	64.3	50	75	85.7	85.7	57.1	0	42.9	72.7	100	100	100	41.7
GCF_001559115.1	Staphylococcus simulans	NS	2.341	63.9	66.7	20	0	47.1	55	35	55.6	100	100	65	34.5	0	100	100	64.3	50	75	85.7	85.7	57.1	0	42.9	72.7	100	100	100	41.7
GCF_000058485.1	Frankia alni ACN14a	NS	2.332	68	77.8	30	50	52.9	45	35	66.7	100	100	65	34.5	0	100	100	50	43.8	91.7	100	71.4	57.1	0	85.7	72.7	100	100	100	41.7
GCF_001005905.1	Salinicoccus halodurans	NS	2.318	64.8	55.6	40	0	47.1	55	40	55.6	100	100	60	37.9	0	100	100	64.3	50	75	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000009045.1	Bacillus subtilis subsp. subtilis str. 168	NS	2.289	74.6	77.8	50	100	58.8	55	40	77.8	100	100	65	41.4	100	100	100	71.4	50	75	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000241385.1	Vibrio sp. EJY3	NS	2.28	73.9	66.7	50	100	76.5	65	50	77.8	100	100	65	51.7	0	100	100	64.3	50	75	85.7	85.7	71.4	0	85.7	81.8	100	100	100	41.7
GCF_000473245.1	Bacillus infantis NRRL B-14911	NS	2.278	69.7	88.9	40	0	58.8	45	35	66.7	100	100	60	37.9	100	100	100	71.4	43.8	75	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000024985.1	Sphaerobacter thermophilus DSM 20745	NS	2.244	62.6	55.6	30	100	47.1	45	45	66.7	0	80	35	37.9	0	100	100	57.1	56.2	83.3	85.7	71.4	28.6	0	85.7	63.6	100	100	100	41.7
GCF_000178955.2	Granulicella mallensis MP5ACTX8	NS	2.213	68.6	55.6	40	100	64.7	55	45	77.8	100	100	60	44.8	0	100	100	57.1	43.8	83.3	85.7	71.4	57.1	0	42.9	63.6	100	100	100	41.7
GCF_000829195.1	Bacillus sp. OxB-1	NS	2.207	65.8	55.6	40	0	52.9	55	35	66.7	100	100	65	34.5	0	100	100	57.1	50	83.3	85.7	85.7	57.1	0	71.4	72.7	100	100	100	41.7
GCF_000146565.1	Bacillus subtilis subsp. spizizenii str. W23	NS	2.204	70.5	77.8	50	0	58.8	55	40	77.8	100	100	65	37.9	100	100	100	71.4	50	75	85.7	85.7	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000021685.1	Thermomicrobium roseum DSM 5159	NS	2.181	62	55.6	30	50	47.1	45	45	66.7	0	100	35	37.9	0	100	100	57.1	68.8	83.3	85.7	71.4	28.6	0	85.7	63.6	100	100	100	41.7
GCF_000178975.2	Granulicella tundricola MP5ACTX9	NS	2.17	66.7	55.6	30	0	64.7	55	45	77.8	100	100	65	44.8	0	100	100	64.3	50	83.3	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000494755.1	Actinoplanes friuliensis DSM 7358	NS	2.159	72.7	88.9	40	100	58.8	55	45	66.7	100	100	55	48.3	0	100	100	57.1	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	41.7
GCF_000023865.1	Saccharomonospora viridis DSM 43017	NS	2.142	70.5	44.4	30	50	64.7	55	50	66.7	100	100	50	34.5	100	100	100	57.1	50	91.7	100	71.4	42.9	0	71.4	72.7	100	100	100	41.7
GCF_000013345.1	Frankia casuarinae	NS	2.123	68.9	66.7	30	100	52.9	45	40	55.6	100	100	50	34.5	0	100	100	50	62.5	91.7	100	71.4	57.1	0	85.7	63.6	100	100	100	41.7
GCF_000008345.1	Propionibacterium acnes KPA171202	NS	2.122	53.5	33.3	40	0	41.2	45	30	66.7	0	60	35	24.1	0	100	100	50	37.5	83.3	85.7	71.4	14.3	0	28.6	63.6	100	100	100	41.7
GCF_000012805.1	Nitrosococcus oceani ATCC 19707	NS	2.116	64.6	33.3	30	100	70.6	55	45	77.8	100	60	60	37.9	0	33.3	100	57.1	37.5	75	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000014285.1	Granulibacter bethesdensis CGDNIH1	NS	2.116	66.4	44.4	50	100	52.9	45	35	66.7	100	100	60	34.5	0	100	100	50	43.8	66.7	71.4	71.4	57.1	0	71.4	63.6	100	100	100	41.7
GCF_000227665.2	Thioalkalimicrobium aerophilum AL3	CLSB	2.082	59.7	55.6	60	100	47.1	45	30	55.6	0	80	60	41.4	0	66.7	100	50	37.5	50	57.1	71.4	57.1	0	71.4	54.5	100	100	100	41.7
GCF_000195515.1	Bacillus amyloliquefaciens TA208	NS	2.08	73.7	77.8	50	100	58.8	55	40	77.8	100	100	65	37.9	100	100	100	64.3	50	75	85.7	85.7	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000204155.1	Verrucosispora maris AB-18-032	NS	2.059	72.4	77.8	40	100	58.8	55	45	66.7	100	100	60	44.8	0	100	100	57.1	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	41.7
GCF_000010165.1	Brevibacillus brevis NBRC 100599	NS	2.02	65	66.7	40	0	52.9	50	35	66.7	100	100	70	37.9	0	100	100	57.1	50	83.3	85.7	71.4	57.1	0	57.1	63.6	100	100	100	41.7
GCF_001553895.1	Bacillus sp. SDLI1	NS	2.017	70.3	77.8	50	100	58.8	55	40	77.8	100	100	65	37.9	0	100	100	57.1	50	75	85.7	85.7	42.9	0	57.1	81.8	100	100	100	41.7
GCF_000306785.1	Modestobacter marinus	NS	2.014	72.3	55.6	40	50	70.6	55	50	77.8	100	100	55	44.8	0	100	100	50	50	91.7	100	71.4	57.1	100	71.4	63.6	100	100	100	41.7
GCF_000237145.1	Actinoplanes sp. SE50/110	NS	2.008	76.3	88.9	40	100	58.8	55	45	66.7	100	100	65	48.3	100	100	100	64.3	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	41.7
GCF_000284295.1	Actinoplanes missouriensis 431	NS	2.008	76.3	88.9	40	100	58.8	55	45	66.7	100	100	65	48.3	100	100	100	64.3	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	41.7
GCF_001677275.1	Vibrio breoganii	NS	1.986	69	44.4	50	100	70.6	60	45	77.8	100	80	65	44.8	0	66.7	100	57.1	50	75	85.7	85.7	71.4	0	57.1	72.7	100	100	100	41.7
GCF_000019525.1	Shewanella woodyi ATCC 51908	NS	1.983	73	66.7	40	100	64.7	65	45	77.8	100	100	65	51.7	0	100	100	57.1	62.5	83.3	100	85.7	71.4	0	57.1	81.8	100	100	100	41.7
GCF_001189295.1	Chondromyces crocatus	NS	1.978	72.2	66.7	60	100	58.8	55	50	55.6	100	100	70	41.4	0	100	100	57.1	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	41.7
GCF_000014165.1	Mycobacterium sp. MCS	NS	1.959	69.9	44.4	40	50	64.7	60	50	66.7	100	100	70	37.9	0	100	100	57.1	56.2	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	41.7
GCF_000143085.1	Nitrosococcus watsonii C-113	NS	1.955	64	33.3	30	100	64.7	55	45	66.7	100	60	60	37.9	0	33.3	100	57.1	37.5	75	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000009825.1	Bacillus clausii KSM-K16	NS	1.924	69.8	66.7	50	0	58.8	55	35	66.7	100	100	70	31	100	100	100	71.4	50	83.3	85.7	85.7	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000696485.1	Halomonas campaniensis	NS	1.911	71.8	44.4	50	100	64.7	65	40	77.8	100	100	65	48.3	0	66.7	100	57.1	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	41.7
GCF_000008005.1	Bacillus cereus ATCC 10987	NS	1.904	64.9	55.6	50	0	52.9	45	35	66.7	100	100	70	31	0	100	100	57.1	43.8	75	85.7	85.7	57.1	0	57.1	72.7	100	100	100	41.7
GCF_000389965.1	Actinoplanes sp. N902-109	NS	1.899	72.6	88.9	40	100	58.8	55	40	66.7	100	100	60	44.8	0	100	100	57.1	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	41.7
GCF_000196675.1	Pseudonocardia dioxanivorans CB1190	NS	1.891	72.2	55.6	40	100	64.7	60	45	77.8	100	100	65	41.4	0	100	100	57.1	75	91.7	100	71.4	57.1	0	85.7	63.6	100	100	100	41.7
GCF_000953015.1	Candidatus Methylopumilus turicensis	NS	1.85	60.3	44.4	50	100	52.9	45	30	66.7	100	80	55	34.5	0	33.3	100	50	31.2	33.3	28.6	85.7	42.9	0	71.4	72.7	100	100	100	41.7
GCF_000196835.1	Amycolatopsis mediterranei U32	NS	1.847	69.3	55.6	40	50	64.7	55	55	66.7	100	100	55	41.4	0	100	100	57.1	62.5	91.7	100	71.4	42.9	0	85.7	72.7	100	100	100	41.7
GCF_000023605.1	Pectobacterium carotovorum subsp. carotovorum PC1	NS	1.844	74.4	55.6	20	100	64.7	65	45	77.8	100	100	70	48.3	100	100	100	71.4	56.2	75	85.7	85.7	71.4	0	42.9	81.8	100	100	100	41.7
GCF_000024645.1	Pectobacterium parmentieri WPP163	NS	1.844	74.4	55.6	20	100	64.7	65	45	77.8	100	100	70	48.3	100	100	100	71.4	56.2	75	85.7	85.7	71.4	0	42.9	81.8	100	100	100	41.7
GCF_000218915.1	Paenibacillus mucilaginosus KNP414	NS	1.843	70.1	77.8	50	0	52.9	50	40	66.7	100	100	65	41.4	100	100	100	57.1	50	83.3	85.7	71.4	57.1	0	71.4	72.7	100	100	100	41.7
GCF_000259175.1	Providencia stuartii MRSN 2154	NS	1.835	70.5	44.4	20	100	64.7	65	45	77.8	100	100	65	44.8	0	100	100	57.1	50	83.3	85.7	85.7	71.4	0	71.4	72.7	100	100	100	41.7
GCF_000018105.1	Acaryochloris marina MBIC11017	NS	1.812	67.8	66.7	50	100	47.1	45	35	55.6	100	100	65	34.5	0	100	100	57.1	50	75	85.7	71.4	42.9	0	71.4	72.7	100	100	100	41.7
GCF_001586255.1	Zhongshania aliphaticivorans	NS	1.797	70.9	66.7	30	100	52.9	55	30	66.7	100	100	55	37.9	0	100	100	57.1	56.2	91.7	100	85.7	71.4	0	85.7	72.7	100	100	100	41.7
GCF_000226295.1	Chloracidobacterium thermophilum B	NS	1.784	62.1	55.6	40	100	52.9	45	45	66.7	100	60	35	34.5	0	66.7	100	42.9	50	83.3	85.7	57.1	28.6	0	57.1	54.5	100	100	100	41.7
GCF_000092425.1	Truepera radiovictrix DSM 17093	NS	1.782	68.8	88.9	30	100	52.9	50	40	66.7	100	100	50	41.4	0	100	100	57.1	50	83.3	85.7	85.7	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000196815.1	Nitrospira defluvii	NS	1.775	63.8	66.7	40	50	47.1	50	45	66.7	0	80	55	41.4	0	100	100	57.1	62.5	75	85.7	85.7	57.1	0	71.4	72.7	100	100	100	41.7
GCF_000176035.2	Mesorhizobium opportunistum WSM2075	NS	1.749	77.2	44.4	50	100	70.6	55	55	77.8	100	100	60	44.8	100	100	100	71.4	56.2	100	100	85.7	57.1	0	85.7	81.8	100	100	100	41.7
GCF_000010525.1	Azorhizobium caulinodans ORS 571	NS	1.741	72	55.6	30	0	64.7	55	50	77.8	100	100	65	41.4	100	100	100	71.4	56.2	91.7	100	85.7	42.9	0	85.7	72.7	100	100	100	41.7
GCF_000020585.3	Alteromonas mediterranea	NS	1.716	69.1	55.6	40	100	52.9	55	40	66.7	100	100	65	37.9	0	100	100	57.1	43.8	83.3	100	85.7	57.1	0	57.1	63.6	100	100	100	41.7
GCF_000013885.1	Nitrobacter hamburgensis X14	NS	1.695	68.7	55.6	70	0	64.7	60	45	77.8	100	100	70	44.8	0	100	100	57.1	56.2	91.7	100	85.7	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000734975.2	Halomonas sp. KO116	NS	1.674	77.3	44.4	50	100	64.7	65	40	77.8	100	100	65	48.3	100	100	100	71.4	56.2	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	41.7
GCF_000340435.2	Mycobacterium haemophilum DSM 44634	NS	1.634	69.9	55.6	30	100	64.7	55	45	77.8	100	80	60	37.9	0	100	100	57.1	50	91.7	100	85.7	42.9	0	71.4	81.8	100	100	100	41.7
GCF_000230895.2	Mycobacterium rhodesiae NBB3	NS	1.631	70.5	44.4	40	50	58.8	55	50	66.7	100	100	70	41.4	0	100	100	57.1	68.8	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	41.7
GCF_000284015.1	Blastococcus saxobsidens DD2	NS	1.58	69.7	55.6	40	100	58.8	60	45	66.7	100	100	50	41.4	0	100	100	57.1	50	91.7	100	71.4	42.9	0	85.7	63.6	100	100	100	41.7
GCF_001654495.1	Streptomyces sp. SAT1	NS	1.565	71.3	55.6	50	100	58.8	60	45	66.7	100	100	55	41.4	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	41.7
GCF_001439585.2	Aneurinibacillus sp. XH2	NS	1.533	62	55.6	50	0	47.1	45	35	55.6	100	100	60	27.6	0	66.7	100	50	37.5	83.3	85.7	71.4	42.9	0	71.4	72.7	100	100	100	41.7
GCF_000262165.1	Mycobacterium sp. MOTT36Y	NS	1.528	69.8	77.8	30	50	58.8	55	35	77.8	100	100	70	34.5	0	100	100	57.1	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	41.7
GCF_001010805.1	Spongiibacter sp. IMCC21906	NS	1.518	71	66.7	40	100	52.9	55	30	66.7	100	100	60	41.4	0	100	100	57.1	50	91.7	100	85.7	71.4	0	85.7	63.6	100	100	100	41.7
GCF_000022565.1	Acidobacterium capsulatum ATCC 51196	NS	1.507	67.2	55.6	30	0	58.8	45	45	66.7	100	80	50	34.5	100	100	100	71.4	50	75	85.7	85.7	42.9	0	57.1	72.7	100	100	100	41.7
GCF_000237305.1	Streptomyces cattleya NRRL 8057 = DSM 46488	NS	1.482	71.3	55.6	40	100	58.8	60	45	66.7	100	100	65	41.4	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	41.7
GCF_000725385.1	Dyella japonica A8	NS	1.478	71.1	77.8	50	100	58.8	50	40	77.8	100	80	70	41.4	0	100	100	57.1	56.2	83.3	100	85.7	42.9	0	85.7	63.6	100	100	100	41.7
GCF_000010305.1	Gemmatimonas aurantiaca T-27	NS	1.47	65.4	55.6	40	100	47.1	45	50	66.7	100	100	40	37.9	0	100	100	42.9	50	91.7	100	57.1	14.3	0	71.4	45.5	100	100	100	41.7
GCF_000724485.1	Bacillus methanolicus MGA3	NS	1.466	64.5	77.8	50	0	47.1	45	35	55.6	100	100	70	37.9	0	66.7	100	57.1	43.8	75	85.7	85.7	57.1	0	57.1	81.8	100	100	100	41.7
GCF_001298525.1	Psychrobacter urativorans	NS	1.436	68.7	66.7	40	100	47.1	50	30	55.6	100	100	55	34.5	0	100	100	57.1	43.8	83.3	100	85.7	57.1	0	71.4	72.7	100	100	100	41.7
GCF_000218895.1	Runella slithyformis DSM 19594	NS	1.402	72.5	55.6	50	100	58.8	55	50	66.7	100	60	50	48.3	100	100	100	71.4	50	91.7	100	85.7	57.1	0	57.1	54.5	100	100	100	41.7
GCF_000153165.2	Maribacter sp. HTCC2170	NS	1.381	72.7	66.7	40	100	64.7	60	40	77.8	100	80	50	44.8	100	66.7	100	64.3	50	83.3	100	85.7	57.1	0	71.4	63.6	100	100	100	41.7
GCF_000021365.1	Oligotropha carboxidovorans OM5	NS	1.376	70.4	55.6	60	0	58.8	55	40	77.8	100	100	70	44.8	100	66.7	100	71.4	43.8	91.7	100	85.7	57.1	0	57.1	63.6	100	100	100	41.7
GCF_000240325.1	Klebsiella michiganensis	NS	1.356	74.8	55.6	30	100	64.7	65	40	77.8	100	100	70	44.8	100	100	100	71.4	50	75	85.7	85.7	71.4	0	57.1	81.8	100	100	100	41.7
GCF_000246855.1	Niastella koreensis GR20-10	NS	1.331	75.6	55.6	50	100	64.7	55	50	77.8	100	100	60	44.8	100	100	100	71.4	56.2	83.3	85.7	85.7	57.1	0	71.4	81.8	100	100	100	41.7
GCF_000010805.1	Rhodococcus opacus B4	NS	1.322	71.6	55.6	30	100	64.7	55	50	77.8	100	100	70	37.9	0	100	100	57.1	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	41.7
