ID 	Specie 	SS	Kigdom 	Phylum 	Class 	Order 	Family 	Genus 	Guild	Category
GCF_000169195.2	Bacillus coagulans 36D1	2.895	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	NS	NS
GCF_000170955.2	Borreliella valaisiana VS116	-0.872	 Bacteria	 Spirochaetes	 Spirochaetales	 Borreliaceae	 Borreliella	0	NS	NS
GCF_000172155.1	Verrucomicrobium spinosum DSM 4136 = JCM 18804	-0.037	 Bacteria	 Verrucomicrobia	 Verrucomicrobiae	 Verrucomicrobiales	 Verrucomicrobiaceae	 Verrucomicrobium	NS	NS
GCF_000172635.2	Alteromonas macleodii ATCC 27126	-1.848	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Alteromonas	NS	NS
GCF_000172995.2	Halogeometricum borinquense DSM 11551	0.936	 Archaea	 Euryarchaeota	 Halobacteria	 Haloferacales	 Haloferacaceae	 Halogeometricum	NS	NS
GCF_000174395.2	Enterococcus faecium DO	-0.034	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus	NS	NS
GCF_000175095.2	Nitrosomonas sp. AL212	-0.917	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Nitrosomonadales	 Nitrosomonadaceae	 Nitrosomonas	NS	NS
GCF_000175215.2	Asticcacaulis excentricus CB 48	-1.137	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Asticcacaulis	NS	NS
GCF_000175935.2	Pantoea sp. At-9b	0.848	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Pantoea	NS	NS
GCF_000176035.2	Mesorhizobium opportunistum WSM2075	1.749	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae	 Mesorhizobium	NS	NS
GCF_000176115.2	Streptomyces pratensis ATCC 33331	-0.965	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000176835.2	Serratia plymuthica 4Rx13	1.672	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Serratia	NS	NS
GCF_000176855.2	Acidovorax avenae subsp. avenae ATCC 19860	-0.626	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Acidovorax	NS	NS
GCF_000176935.3	Burkholderia sp. CCGE1001	-0.319	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	NS	NS
GCF_000177195.2	Streptomyces sp. SirexAA-E	-0.151	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000177235.2	Bacillus cellulosilyticus DSM 2522	2.46	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	NS	NS
GCF_000177255.2	Rhodopseudomonas palustris DX-1	2.56	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bradyrhizobiaceae	 Rhodopseudomonas	NS	NS
GCF_000177535.2	Corynebacterium resistens DSM 45100	-3.164	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000177615.2	Frankia symbiont of Datisca glomerata	1.048	 Bacteria	 Actinobacteria	 Frankiales	 Frankiaceae	 Frankia	0	NS	NS
GCF_000178115.2	Ethanoligenens harbinense YUAN-3	0.689	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ethanoligenens	NS	NS
GCF_000178835.2	Clostridium lentocellum DSM 5427	0.558	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Cellulosilyticum	NS	NS
GCF_000178955.2	Granulicella mallensis MP5ACTX8	2.213	 Bacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae	 Granulicella	0	NS	NS
GCF_000178975.2	Granulicella tundricola MP5ACTX9	2.17	 Bacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae	 Granulicella	0	NS	NS
GCF_000179015.2	Alicycliphilus denitrificans BC	0.569	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Alicycliphilus	NS	NS
GCF_000179035.2	Mycoplasma suis str. Illinois	-0.159	 Bacteria	 Tenericutes	 Mollicutes	 Mycoplasmataceae	 Mycoplasma	0	NS	NS
GCF_000179395.2	Corynebacterium variabile DSM 44702	-2.568	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000179635.2	Ruminococcus albus 7 = DSM 20455	1.372	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminococcus	NS	NS
GCF_000179915.2	Terriglobus saanensis SP1PR4	2.352	 Bacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae	 Terriglobus	0	NS	NS
GCF_000180175.2	Plautia stali symbiont	0.655	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	0	NS	NS
GCF_000182745.2	Komagataeibacter medellinensis NBRC 3288	-0.97	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 Komagataeibacter	NS	NS
GCF_000183135.1	Paludibacter propionicigenes WB4	1.27	 Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Paludibacter	NS	NS
GCF_000183155.1	Riemerella anatipestifer ATCC 11845 = DSM 15868	-0.012	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Riemerella	NS	NS
GCF_000183365.1	Mycoplasma leachii PG50	-0.65	 Bacteria	 Tenericutes	 Mollicutes	 Mycoplasmataceae	 Mycoplasma	0	NS	NS
GCF_000183385.1	Mycoplasma bovis PG45	-0.968	 Bacteria	 Tenericutes	 Mollicutes	 Mycoplasmataceae	 Mycoplasma	0	NS	NS
GCF_000183425.1	Marivirga tractuosa DSM 4126	-0.819	 Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Flammeovirgaceae	 Marivirga	NS	NS
GCF_000183665.1	Candidatus Liberibacter solanacearum CLso-ZC1	0.135	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Candidatus Liberibacter	NS	NS
GCF_000183745.1	Oceanithermus profundus DSM 14977	2.454	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Oceanithermus	NS	NS
GCF_000184065.1	Pseudoalteromonas sp. SM9913	-1.262	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Pseudoalteromonadaceae	 Pseudoalteromonas	NS	NS
GCF_000184325.1	Vibrio furnissii NCTC 11218	2.69	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	NS	NS
GCF_000184345.1	Spirochaeta thermophila DSM 6578	1.115	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Spirochaeta	0	NS	NS
GCF_000184685.1	Intrasporangium calvum DSM 43043	3.257	 Bacteria	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Intrasporangium	0	NS	NS
GCF_000184705.1	Thermaerobacter marianensis DSM 12885	2.33	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiales Family XVII. Incertae Sedis	 Thermaerobacter	NS	NS
GCF_000184745.1	Variovorax paradoxus EPS	-1.061	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Variovorax	NS	NS
GCF_000185245.1	Helicobacter pylori SouthAfrica7	2.32	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Helicobacteraceae	 Helicobacter	NS	NS
GCF_000185745.1	Taylorella equigenitalis MCE9	-0.04	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Taylorella	NS	NS
GCF_000185885.1	Staphylococcus pseudintermedius HKU10-03	0.881	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Staphylococcaceae	 Staphylococcus	NS	NS
GCF_000185905.1	Mesorhizobium ciceri biovar biserrulae WSM1271	0.704	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae	 Mesorhizobium	NS	NS
GCF_000185965.1	Pseudoxanthomonas suwonensis 11-1	-0.495	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	NS	NS
GCF_000185985.2	Candidatus Blochmannia vafer str. BVAF	2.125	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 ant endosymbionts	NS	NS
GCF_000186225.1	Bacteroides helcogenes P 36-108	0.614	 Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	NS	NS
GCF_000186265.1	Cellulophaga algicola DSM 14237	-0.615	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Cellulophaga	NS	NS
GCF_000186345.1	Isosphaera pallida ATCC 43644	4.541	 Bacteria	 Planctomycetes	 Planctomycetia	 Planctomycetales	 Isosphaeraceae	 Isosphaera	NS	NS
GCF_000186385.1	Deinococcus maricopensis DSM 21211	0.876	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus	NS	NS
GCF_000186985.1	Mycoplasma haemofelis Ohio2	-0.176	 Bacteria	 Tenericutes	 Mollicutes	 Mycoplasmataceae	 Mycoplasma	0	NS	NS
GCF_000187705.1	Rahnella sp. Y9602	1.969	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Rahnella	NS	NS
GCF_000187935.1	Streptococcus parauberis NCFD 2020	-1.88	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	NS	NS
GCF_000189415.1	Weeksella virosa DSM 16922	-0.566	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Weeksella	NS	NS
GCF_000189535.1	Pseudarthrobacter phenanthrenivorans Sphe3	-1.859	 Bacteria	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Pseudarthrobacter	0	NS	NS
GCF_000189775.2	Thermoanaerobacterium xylanolyticum LX-11	3.311	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family III. Incertae Sedis	 Thermoanaerobacterium	NS	NS
GCF_000190435.1	Sphaerochaeta globosa str. Buddy	2.133	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	0	NS	NS
GCF_000190535.1	Odoribacter splanchnicus DSM 20712	1.561	 Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Odoribacter	NS	NS
GCF_000190555.1	Deinococcus proteolyticus MRP	-0.976	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus	NS	NS
GCF_000190575.1	Bacteroides salanitronis DSM 18170	0.67	 Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	NS	NS
GCF_000190595.1	Cellulophaga lytica DSM 7489	-1.302	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Cellulophaga	NS	NS
GCF_000190735.1	Pseudopedobacter saltans DSM 12145	0.185	 Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Pseudopedobacter	NS	NS
GCF_000191145.1	Acinetobacter pittii PHEA-2	-1.112	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Acinetobacter,	NS	NS
GCF_000191545.1	Lactobacillus acidophilus 30SC	-1.259	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	NS	NS
GCF_000191925.1	Chlamydia psittaci 6BC	-0.538	 Bacteria	 Chlamydiae	 Chlamydiales	 Chlamydiaceae	 Chlamydia/Chlamydophila group	 Chlamydia	NS	NS
GCF_000192635.1	Agrobacterium sp. H13-3	-1.717	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium/Agrobacterium group	NS	NS
GCF_000192745.1	Polymorphum gilvum SL003B-26A1	0.27	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Polymorphum	0	0	NS	NS
GCF_000192845.1	Sphingobacterium sp. 21	0.426	 Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Sphingobacterium	NS	NS
GCF_000192865.1	Marinomonas mediterranea MMB-1	-1.385	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Marinomonas	0	NS	NS
GCF_000193205.1	Aerococcus urinae ACS-120-V-Col10a	-2.222	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Aerococcaceae	 Aerococcus	NS	NS
GCF_000193395.1	Prevotella denticola F0289	0.368	 Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Prevotella	NS	NS
GCF_000193595.2	Bordetella pertussis B1917	-1.54	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Bordetella	NS	NS
GCF_000194605.1	Fluviicola taffensis DSM 16823	-1.24	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Cryomorphaceae	 Fluviicola	NS	NS
GCF_000194745.1	Burkholderia gladioli BSR3	-0.698	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	NS	NS
GCF_000194805.1	Pseudomonas brassicacearum subsp. brassicacearum NFM421	2.716	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000195085.1	Candidatus Pelagibacter sp. IMCC9063	-0.032	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Pelagibacterales	 Pelagibacteraceae	 Candidatus Pelagibacter	NS	NS
GCF_000195275.1	Treponema succinifaciens DSM 2489	2.812	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Treponema	0	NS	NS
GCF_000195315.1	Coriobacterium glomerans PW2	1.605	 Bacteria	 Actinobacteria	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Coriobacterium	NS	NS
GCF_000195515.1	Bacillus amyloliquefaciens TA208	2.08	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	NS	NS
GCF_000195555.1	Francisella cf. tularensis subsp. novicida 3523	-0.139	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Francisellaceae	 Francisella	NS	NS
GCF_000195575.1	Carnobacterium sp. 17-4	-2.843	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Carnobacteriaceae	 Carnobacterium	NS	NS
GCF_000196015.1	Cupriavidus metallidurans CH34	1.879	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Cupriavidus	NS	NS
GCF_000196095.1	Vibrio parahaemolyticus RIMD 2210633	0.976	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	NS	NS
GCF_000196215.1	Borreliella bavariensis PBi	-0.838	 Bacteria	 Spirochaetes	 Spirochaetales	 Borreliaceae	 Borreliella	0	NS	NS
GCF_000196235.1	Arthrobacter sp. FB24	-1.115	 Bacteria	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	0	NS	NS
GCF_000196275.1	Deinococcus geothermalis DSM 11300	1.213	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus	NS	NS
GCF_000196295.1	Neisseria lactamica 020-06	0.102	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Neisseriales	 Neisseriaceae	 Neisseria	NS	NS
GCF_000196315.1	Croceibacter atlanticus HTCC2559	-1.724	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Croceibacter	NS	NS
GCF_000196355.1	Nitrosospira multiformis ATCC 25196	0.781	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Nitrosomonadales	 Nitrosomonadaceae	 Nitrosospira	NS	NS
GCF_000196395.1	Aeromonas salmonicida subsp. salmonicida A449	2.444	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae	 Aeromonas	NS	NS
GCF_000196435.1	Bartonella tribocorum CIP 105476	-0.072	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bartonellaceae	 Bartonella	NS	NS
GCF_000196455.1	Acetoanaerobium sticklandii	2.145	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Peptoclostridium	NS	NS
GCF_000196475.1	Photorhabdus asymbiotica	0.527	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Photorhabdus	NS	NS
GCF_000196495.1	Aliivibrio salmonicida LFI1238	0.879	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Aliivibrio	NS	NS
GCF_000196515.1	'Nostoc azollae' 0708	3.029	 Bacteria	 Cyanobacteria	 Nostocales	 Nostocaceae	 Trichormus	0	NS	NS
GCF_000196615.1	Erwinia billingiae Eb661	0.102	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Erwinia	NS	NS
GCF_000196675.1	Pseudonocardia dioxanivorans CB1190	1.891	 Bacteria	 Actinobacteria	 Pseudonocardiales	 Pseudonocardiaceae	 Pseudonocardia	0	NS	NS
GCF_000196695.1	Rhodococcus equi 103S	2.506	 Bacteria	 Actinobacteria	 Corynebacteriales	 Nocardiaceae	 Rhodococcus	0	NS	NS
GCF_000196815.1	Nitrospira defluvii	1.775	 Bacteria	 Nitrospirae	 Nitrospirales	 Nitrospiraceae	 Nitrospira	0	NS	NS
GCF_000196835.1	Amycolatopsis mediterranei U32	1.847	 Bacteria	 Actinobacteria	 Pseudonocardiales	 Pseudonocardiaceae	 Amycolatopsis	0	NS	NS
GCF_000196855.1	Leuconostoc gelidum subsp. gasicomitatum LMG 18811	-0.862	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae	 Leuconostoc	NS	NS
GCF_000196875.1	Halomonas elongata DSM 2581	1.033	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Halomonadaceae	 Halomonas	NS	NS
GCF_000196895.1	Halalkalicoccus jeotgali B3	1.371	 Archaea	 Euryarchaeota	 Halobacteria	 Halobacteriales	 Halobacteriaceae	 Halalkalicoccus	NS	NS
GCF_000197735.1	Glutamicibacter arilaitensis Re117	0.103	 Bacteria	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Glutamicibacter	0	NS	NS
GCF_000198515.1	gamma proteobacterium HdN1	4.249	 Bacteria	 Proteobacteria	 Gammaproteobacteria	0	0	0	NS	NS
GCF_000198775.1	Paraburkholderia rhizoxinica HKI 454	-1.051	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Paraburkholderia	NS	NS
GCF_000200595.1	Helicobacter felis ATCC 49179	4.062	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Helicobacteraceae	 Helicobacter	NS	NS
GCF_000202635.1	Microbacterium testaceum StLB037	-2.292	 Bacteria	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Microbacterium	0	NS	NS
GCF_000203875.1	Ralstonia eutropha JMP134	1.505	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Cupriavidus	NS	NS
GCF_000204115.1	Aeromonas veronii B565	4.142	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae	 Aeromonas	NS	NS
GCF_000204135.1	Chlamydophila pecorum E58	-0.459	 Bacteria	 Chlamydiae	 Chlamydiales	 Chlamydiaceae	 Chlamydia/Chlamydophila group	 Chlamydia	NS	NS
GCF_000204155.1	Verrucosispora maris AB-18-032	2.059	 Bacteria	 Actinobacteria	 Micromonosporales	 Micromonosporaceae	 Verrucosispora	0	NS	NS
GCF_000204295.1	Pseudomonas mendocina NK-01	0.375	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000204565.1	Clostridium botulinum BKT015925	0.422	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	NS	NS
GCF_000208385.1	Sphaerochaeta coccoides DSM 17374	0.192	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	0	NS	NS
GCF_000209655.1	Pusillimonas sp. T7-7	-1.232	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Pusillimonas	NS	NS
GCF_000209675.1	Gallibacterium anatis UMN179	2.898	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pasteurellales	 Pasteurellaceae	 Gallibacterium	NS	NS
GCF_000210895.1	Haemophilus parainfluenzae T3T1	4.247	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pasteurellales	 Pasteurellaceae	 Haemophilus	NS	NS
GCF_000210915.2	Halobacteriovorax marinus SJ	-1.676	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Halobacteriovoraceae	 Halobacteriovorax	NS	NS
GCF_000211375.1	Lactobacillus buchneri NRRL B-30929	-1.981	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	NS	NS
GCF_000211855.2	Lacinutrix sp. 5H-3-7-4	-2.08	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Lacinutrix	NS	NS
GCF_000212335.1	Glaciecola sp. 4H-3-7+YE-5	0.531	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Glaciecola	NS	NS
GCF_000212355.1	Dokdonia sp. 4H-3-7-5	-1.72	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Dokdonia	NS	NS
GCF_000212375.1	Porphyromonas asaccharolytica DSM 20707	-0.323	 Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Porphyromonas	NS	NS
GCF_000212415.1	Treponema brennaborense DSM 12168	2.623	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Treponema	0	NS	NS
GCF_000212695.1	Cellulomonas fimi ATCC 484	0.268	 Bacteria	 Actinobacteria	 Micrococcales	 Cellulomonadaceae	 Cellulomonas	0	NS	NS
GCF_000212735.1	Haliscomenobacter hydrossis DSM 1100	1.252	 Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Saprospiraceae	 Haliscomenobacter	NS	NS
GCF_000213235.1	Tepidanaerobacter acetatoxydans Re1	0.851	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	NS	NS
GCF_000213255.1	Mahella australiensis 50-1 BON	2.109	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family IV. Incertae Sedis	 Mahella	NS	NS
GCF_000213655.1	Alteromonas naphthalenivorans	-0.854	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Alteromonas	NS	NS
GCF_000213805.1	Pseudomonas fulva 12-X	-1.32	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000213865.1	Bifidobacterium breve ACS-071-V-Sch8b	0.441	 Bacteria	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium	0	NS	NS
GCF_000214155.1	Mycobacterium sinense	2.538	 Bacteria	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium	0	NS	NS
GCF_000214175.1	Hoyosella subflava DQS3-9A1	1.165	 Bacteria	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Amycolicicoccus	0	NS	NS
GCF_000214215.1	Marinomonas posidonica IVIA-Po-181	-1.77	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Marinomonas	0	NS	NS
GCF_000214355.1	Treponema azotonutricium ZAS-9	1.167	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Treponema	0	NS	NS
GCF_000214375.1	Treponema primitia ZAS-2	2.411	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Treponema	0	NS	NS
GCF_000214665.1	Methylomonas methanica MC09	3.651	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Methylococcales	 Methylococcaceae	 Methylomonas	NS	NS
GCF_000214785.1	Lactobacillus kefiranofaciens ZW3	-1.01	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	NS	NS
GCF_000215105.1	Isoptericola variabilis 225	-2.009	 Bacteria	 Actinobacteria	 Micrococcales	 Promicromonosporaceae	 Isoptericola	0	NS	NS
GCF_000215325.1	Ralstonia solanacearum Po82	1.031	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Ralstonia	NS	NS
GCF_000215645.1	Corynebacterium ulcerans 809	-2.263	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000215705.1	Ramlibacter tataouinensis TTB310	0.182	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Ramlibacter	NS	NS
GCF_000215745.1	Enterobacter aerogenes KCTC 2190	1.428	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Enterobacter	NS	NS
GCF_000217635.1	Buchnera aphidicola (Cinara tujafilina)	0.956	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Buchnera	NS	NS
GCF_000217675.1	Vibrio anguillarum 775	-0.659	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	NS	NS
GCF_000217715.1	Halopiger xanaduensis SH-6	2.254	 Archaea	 Euryarchaeota	 Halobacteria	 Natrialbales	 Natrialbaceae	 Halopiger	NS	NS
GCF_000217815.1	Pseudothermotoga thermarum DSM 5069	2.63	 Bacteria	 Thermotogae	 Thermotogales	 Thermotogaceae	 Pseudothermotoga	0	NS	NS
GCF_000218545.1	Cellulomonas gilvus ATCC 13127	0.141	 Bacteria	 Actinobacteria	 Micrococcales	 Cellulomonadaceae	 Cellulomonas	0	NS	NS
GCF_000218875.1	Zymomonas mobilis subsp. pomaceae ATCC 29192	-1.019	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Zymomonas	NS	NS
